date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
2020-10-24,81.78691973510432,73.09788015865807,58.89229997546216,96.42380732148638,0.0100844824798933,37.22707405396188,3620.4962230152655,84.79971659772441,53.315560980398416,49.50122403048067,32.07929750418259,4376.7674043880415,98.73381238643547,0.0814969609214274,42.81080073443692
2020-10-25,43.39169396281415,83.04865836702902,96.60524567336452,91.34317111815182,0.01008335336619,0.0100547216151816,3324.264985174454,0.0096645663806725,0.0098859802547518,48.40198320313059,27.362587291587253,3723.320829175485,81.93441515035113,0.0097891742757692,65.11370977552272
2020-10-26,59.49920217249191,68.25055940606799,95.51372170653984,96.31723952099262,0.0100822424797709,52.25137397283669,2033.6992488164692,81.73278452872648,60.36498278133955,44.67497477465426,36.80396020934132,3498.880423805107,84.86606137471506,17.703103947778278,72.09309684219264
2020-10-27,100.59172590931082,95.25683222724768,88.3367540330869,76.25230900762033,0.0100811494676025,55.05290175994949,2660.133317433584,81.9743430430162,67.4470124564251,67.30730298038176,50.96078725330581,2446.834912462772,86.77198403738984,11.856932832570164,78.00748079164902
2020-10-28,66.34565672251718,78.13382761675975,84.8008714016948,78.23310612719749,0.0100626247416053,57.01470638755956,1660.3439025913294,65.55327298273978,0.0099232247560052,84.23493960660066,44.377947195211,2436.189197559543,75.88816693927541,96.46924746139152,94.16164032961366
2020-10-29,72.32848217682606,71.05945831468502,91.85211461454855,92.29299855148368,0.0100617205604729,78.29050456626223,0.3936173749095361,97.47765505918154,53.58542700081302,94.11219439808492,65.16260814367782,0.4111248757764557,62.075871149926826,277.7202164415912,50.55734675015044
2020-10-30,61.23477345390241,69.04295144674941,80.70920968553237,77.1320479780573,70.30403375253044,67.01646923150608,2004.6764855337472,77.21657698510718,0.0099232730654329,72.96360092287287,46.27938073008827,2619.8640475292486,62.07235046329733,0.2304682989607736,44.47984041776564
2020-10-31,42.13082457010078,88.03429722647613,91.75880642931884,75.04912919168638,91.3887231133363,73.01432349717189,2387.69698839609,0.009796524747335,0.0099195097572234,54.873087487823646,32.11182855577736,3342.287628152857,53.182439195490005,0.2294916331529884,0.010097476926402
2020-11-01,70.16710956248137,76.66713838873513,87.680536708304,88.21579051184429,0.0100420159487168,68.86958023807901,2084.0478219802403,72.64456439653387,0.0099103874701962,56.76538717049172,0.0094699665163491,3206.4011800812164,41.3972908375824,0.2242622993709268,68.62849748815546
2020-11-02,77.12882455966523,82.06420521860316,70.51456821407184,98.59674613672064,90.3719736026584,90.02030121328163,2922.8740620911017,87.5626333242583,57.54390183579402,56.651901254219,39.87835664955403,3879.800495991192,55.26314460520936,0.8284881056845506,58.58787574147411
2020-11-03,76.07110174056481,61.76345754655992,79.54161997337106,86.07349563120641,0.0100407205030696,73.74066734091116,2532.3380717439954,55.21521420256832,80.4642691574847,74.58219260160021,45.70186093713949,0.3885620678315903,54.16137817493532,5361.190767040596,68.55492641619098
2020-11-04,40.00825283238356,79.55479111252205,70.44622554633376,75.21448308630131,0.0100401235660074,68.60781754435763,2898.696735433574,74.10692634100046,60.66800324442871,56.71258832964036,43.9183442817718,2166.8793644796506,55.4039632922659,0.8211749575121688,74.55538855448484
2020-11-05,88.94618216792672,86.17397335663973,74.43743674253068,59.398140953227056,0.0100395392924711,58.444735277483325,1385.64586556639,0.0098949587426232,59.7137937679333,39.813250867302415,53.72108867567853,2042.2875519539407,50.29472546199706,3760.5582644350498,69.6223660387946
2020-11-06,76.9562190438448,62.10896466063824,74.40214086417977,68.32703169880533,0.0100389671363038,73.52392644972362,2328.692204022495,70.35329301803013,0.0100011319324619,68.69577926276324,26.92120779220056,0.3681758297013639,54.53258179154964,7976.157808069891,54.44574033424995
2020-11-07,98.7658233372876,79.13557117129591,84.82973453323852,92.1408109935413,0.0100384065679266,60.40240044999864,0.2863194943773866,0.0099225237172674,0.0100039149908829,67.70894641145635,41.83556194017409,0.3666113208559486,49.685349461073045,0.0239172761057844,43.3208044254756
2020-11-08,94.86486857080963,69.11293845496478,77.68481631218432,85.2495011123352,84.3186485114259,83.52596799713308,2651.951050626966,86.4773187917524,0.0100114518119395,69.70237947617643,40.4225923626754,2628.4640676157524,39.54923971433036,0.8201241719681232,0.2006373142502076
2020-11-09,64.26433474604673,95.57830883568812,75.2908895172645,60.49726334688169,0.0100375499104015,56.32789047522356,1703.927812441945,62.73193754212372,45.08250816356475,51.80756133668288,54.99037283091358,0.3635799645813985,47.78352040728409,0.8165908071324611,1464.6523940265156
2020-11-10,52.42240987917649,79.55889125226072,78.30252509795508,56.55747240893997,0.010037173986581,33.1773517643417,2206.102628631288,54.85672778236298,60.153798202172986,44.86478761726416,73.13997806013312,3621.0785442204633,46.82698283044585,108.92138744452976,1577.9376537230055
2020-11-11,50.4659437971005,77.55966924960103,59.20105536616414,79.41708694631349,0.0100197391503105,57.28109527497983,2168.7184880260093,0.0099836256342134,88.28064730649952,54.86815251258976,34.47113812609847,0.0089242049081877,38.88529236823096,0.0235946467695453,1591.1688557398625
2020-11-12,70.28891184479264,91.68524809456802,65.16770696997621,99.2583360005663,0.0100195945042954,61.2743822537239,2714.0639093069717,0.0099940612404365,0.0100349597432196,37.92880350275766,0.0102126352901249,0.0089145137270749,33.73228256602604,0.0233928339788625,0.1980841630372427
2020-11-13,52.49393737817665,76.56530653626714,64.13536100360744,52.63158168399891,0.0100194531245815,76.3063167992261,2621.477163756524,98.59339887682331,0.0100369594298118,39.94253160157583,0.0102709506780251,0.0089651386907715,23.954765443324053,0.0231950022062809,1321.6411310731305
2020-11-14,56.4766419632074,84.59787944130036,97.6781389436009,64.57585753605349,0.0100285675313939,64.22517467082565,1749.7168509493115,0.0098760767173369,0.010037924284442,38.95746708974567,60.66319294582883,0.0089632554583503,31.811975881638517,0.0231148954070562,0.1964544106285779
2020-11-15,62.444141536193285,87.59211198885289,74.47735322040509,77.52331484729186,0.0100283562594639,98.48518705581456,2171.471685292772,62.25729277917157,0.0100375155664675,46.96136475036905,0.0103154768033455,0.009003954061716,43.97340974167344,0.0229201831647918,1193.475627669467
2020-11-16,70.40042892993164,71.4622399922556,83.49015992637638,71.59281870099042,0.0100281485330865,68.96882420834622,1948.999672056936,0.0098803080786808,90.31889682304691,57.97058493368111,58.66272987501994,88.72084965108135,53.99941724374848,0.0265233177334628,1422.4973702412935
2020-11-17,62.49291002548157,72.47212846362103,92.49485007354916,70.62948794106337,0.010027944275423,78.83463015872503,63.013940354262274,93.84830442577132,51.17490774226452,77.97947650592552,50.59548118732796,55.453381876686144,44.02491552768596,0.0262678560185823,1649.5271680153223
2020-11-18,46.64862855448593,99.89514658769686,75.36372497649184,72.65081866151088,70.19420388136325,68.02421264981132,80.7431552543596,13279.970242161922,0.0100308018827883,61.43356890302034,40.26154166780002,0.0091287791309078,44.87296433510868,0.0261753729319261,1488.237090051312
2020-11-19,45.68204865245182,86.91125723377573,92.40111845662064,66.71018727526398,0.0100275458671944,55.22894938154906,48.17671491903499,1.3279970242161925,69.18986237033708,59.41153411989717,62.289257092048615,48.62666550400313,46.89566590308139,142.6164360010248,1058.7680321983223
2020-11-20,57.62962960287936,73.23288841028142,83.31284265077227,69.72608097656817,0.010027351568063,98.33674027930462,84.3154358360537,1.3496662935415342,95.94012934485896,61.41506264156536,64.20815144817593,0.009220319966107,54.116819325781705,164.35288966209785,1900.9499914411704
2020-11-21,80.52591568897488,83.26011747566076,89.30064594533512,83.70798065697298,85.12721651206049,45.25801298082786,89.27030515724798,11988.214509591418,0.0100906105391015,42.27713192510612,0.010331369324102,0.3821580453634134,46.10551385705341,0.0255919580515402,1451.3298712763649
2020-11-22,58.684666540377016,98.73026372571948,90.25712816597304,98.69808608233755,0.0100150590570403,59.059890176527695,90.44213199681607,11022.467106835502,0.0100825317902818,60.383816359602505,39.16533026916122,2474.434728880188,53.13035638542348,0.0253496591162907,1559.7334200889136
2020-11-23,56.72572246172167,79.01024952693133,91.20955002235316,88.76223334824151,0.010011622739435,55.15126959426287,78.18037206924056,7711.3822019435265,65.5285285072261,67.92030955256229,52.44084357842004,72.3090804631089,53.12333959548509,0.025263982012255,1155.7651983367866
2020-11-24,74.67729078668016,92.84169045203204,92.20952416765095,60.854320660886856,0.0100118610966966,33.500391768425445,73.09337323621706,9033.34177757849,0.0100735230782946,63.66569547673822,62.575817563198974,1759.3861368270343,45.850584174761806,236.44882559389023,1132.3098468319158
2020-11-25,70.72508335656418,89.90490469667655,100.21229979162864,58.8813367562814,0.0100120922974404,41.38860987174554,71.61977869663828,10238.8908463665,0.0100724962377956,66.38269918980464,34.80019678672875,76.3960070754726,67.10419105514546,0.0251541303823287,1428.682947438448
2020-11-26,50.82583145245766,72.12946875896044,89.19298196110843,46.92397082509719,0.0100123165225357,54.22726344295556,91.9435818825824,11883.735099624417,0.0100644028179195,68.68726641175748,76.59074282046777,81.43413954722779,49.819778207608,0.024897168657798,1441.8227111371336
2020-11-27,50.84611136874889,82.07647425007842,82.88298591190905,64.91972709296948,0.0100125339480252,53.2894443147331,92.2141678337947,7314.817200455602,59.334301984863714,81.74351614847899,48.9074716717596,72.40592559873177,58.86289275658365,187.4751012874451,1436.201649796167
2020-11-28,72.8085006136752,98.49825234973724,99.64498145354544,72.9367066209969,0.0100126780673695,64.20004796932439,91.96311187751569,1.2817444973839285,0.0100559234746342,46.21627712749542,53.884957662153866,0.0094459597525546,67.11352543995645,162.5357797890494,1169.7104324609822
2020-11-29,51.88221107241519,96.52948212870506,69.52040448365962,66.95439040076941,0.0100128170707391,0.0098854274440986,48.97421326807383,11129.483568415337,0.0100487093286397,50.421929929548185,0.010397640715466,74.00666856705456,58.51015617250472,0.0245779135553046,0.2080566252157
2020-11-30,66.87563985157628,63.77534874601693,98.90598028812695,80.97409087256952,0.0100090553491414,58.373326681284105,78.91337261486836,7230.642624801297,100.4379542742737,60.65237076780117,60.08781181447899,64.80128578197125,102.83917024033096,58.77848825505056,1222.836362027092
2020-12-01,49.92668879558301,63.87896503456048,87.06216683164709,57.00242014784408,0.0100068260743533,53.47056491362038,79.28039009831747,4956.037532890021,79.34088237585523,91.21814566805244,80.51775598143567,58.38107833086512,87.23955438321347,0.0092273129380235,81.84499259602565
2020-12-02,44.949619860634336,81.4078768612699,81.14794843319191,66.02909743267783,0.0100069336799295,51.53117316902964,73.08406630374448,4933.312504584309,86.3652924246722,66.4843793981194,101.39862202891136,68.23985353103957,66.66701902566962,71.37841696294254,68.94190772716318
2020-12-03,59.98447720493051,68.92157620851027,69.28755841935636,65.02492121282908,0.0100109241108281,31.73670007966345,65.88318301616535,4918.60007912396,100.27634101880228,87.88234822876477,67.76951654607532,70.45481890411135,62.48244064475163,57.74220385356781,62.509397413146985
2020-12-04,62.03987083901775,62.19099560975555,70.43531615229234,57.021872816290646,100.10995016352965,36.72399091491324,52.93962296114744,6949.345676112652,89.19575160502619,55.91313345804841,75.68522032207775,56.20744058732196,72.60410696586223,77.78061349190291,59.741257593548674
2020-12-05,57.084809505383134,81.7576365339068,80.38429544358549,89.03038708420242,0.0100110628852675,60.59406128223692,57.917288621824966,6301.891635207023,84.13982806003543,63.887474409789824,0.0100682662252985,82.70558130007117,66.35066594443427,0.0094133397785774,77.24457852156766
2020-12-06,58.01549726160237,76.03635174124972,74.45480202545167,82.02985293382146,0.0100111278101822,47.71831877446246,44.81586884040548,4301.673342125914,97.57570503495404,52.89156770098414,65.29357850036665,62.51996463214663,55.051601538618506,79.42604958692615,68.90078429983947
2020-12-07,80.04829915436255,70.26241234196843,78.45152530461677,84.02725339172525,0.0100111898799598,54.71755515534622,39.2593769651409,4326.922475936623,66.48995483351528,63.85502596249236,68.15272329466856,79.4361585045883,64.14218707001672,57.93006749992856,88.09191939893938
2020-12-08,50.26840359927712,87.97230845100252,86.41133574820991,70.02294086169222,0.01001124917986,48.78476466497384,76.91765183168087,3910.053190771463,47.92016328426963,59.8509138386476,65.03379344508245,0.0098446837685664,45.76819663213152,92.36631015242844,70.07177051844307
2020-12-09,96.50616790878544,78.31922535383922,85.39645373377793,69.02319575431362,98.04166898178453,57.78720864268166,0.009653948143334,3246.318386442721,44.99409324535053,79.7843616491549,58.956775751534295,98.71811477705076,70.07549367913161,59.28850573571028,319.9395476176218
2020-12-10,63.58111891746803,76.48407316106027,71.51720097128316,64.01938576468503,0.010004359001256,39.8814998126721,45.55590974980067,0.4975980064012867,0.0097904241771992,55.83739211863119,84.90950956874967,59.45271328742509,60.89202563831697,80.66149823020797,56.551242825702175
2020-12-11,64.53913472475902,54.024651727660775,77.50033168207464,82.02228720549861,0.010004463503856,63.85577254505431,0.0097310975644494,0.4957994866083112,46.091979604504814,45.16384871096708,51.932299704562006,64.64486289282378,57.760387104282216,83.7036604317703,172.18181910308644
2020-12-12,80.77616336971394,72.78710606810918,68.57924781955587,85.02063902506507,99.51829338043292,46.92587658987598,66.42933055413454,2716.875565817612,0.0098262630598413,69.8451516553769,0.0099843793829274,65.61280738562417,46.491833264481095,0.0096451341105709,229.06697678539027
2020-12-13,92.98982553881676,48.27853229570687,70.58686622478871,60.10819123459586,0.0099522547251248,74.9331341659235,43.148411461578654,2202.760312334713,0.0098276747215713,63.84048010045527,42.93660327705288,70.5548669563733,64.68428975927804,0.0096687530654764,93.76984356925392
2020-12-14,81.58119968651368,72.01506443310126,81.54564908039227,66.11187969023261,0.0099526749257093,67.98634690483976,71.85736917590195,0.2676564084515889,0.0098290779900418,39.89350889621716,34.952144696421094,0.0099335514387408,55.52263246309908,0.009691974118987,109.63298952893535
2020-12-15,71.3126340312111,72.12142565137181,77.59326014644367,63.100965898475856,71.66248928910646,53.02612139096471,62.24445262347409,54.78646850218575,34.40664238479376,94.70204437067864,0.0099856252349538,78.44565919940706,57.6103534145631,59.260779297950336,81.29817586997339
2020-12-16,65.13373992319117,72.2262459070906,77.61320484175889,69.10179411856708,0.0099535664465416,50.02719623451856,76.35520470110313,80.32618597562488,0.0098318437472804,94.28474493590302,27.963145138887207,66.50642751803629,48.31989134684747,7103.2777358916655,95.38887009351107
2020-12-17,71.16797772105753,65.9082124394242,78.63666756961052,82.11428136596929,0.0099540038228655,58.03426122040841,0.0099520609841164,56.00083945889558,0.0098463860463424,60.51281101534905,42.940271671504775,93.2847013756103,57.300920861840574,6392.949962302499,72.39522611208336
2020-12-18,97.5102054768888,58.45336380112298,72.85622678403325,65.08540065822822,0.009954435734022,53.03551922397583,50.800984432795794,47.07803287226027,1048.231910146065,54.02758891723261,0.0099852111380266,56.55257663811444,62.46264812196562,0.7864012594209738,171.19022450477587
2020-12-19,66.97331736757478,66.4627927415235,63.90335783768709,63.077986581769046,0.0099650745936849,75.05395033513871,43.86614232524143,0.0090962152119912,1827.8412559203516,53.21374808810532,0.0099935621923126,89.26784026456559,50.30203752865964,0.7836052218482356,0.0176394933286889
2020-12-20,101.00562803236755,84.22074557054938,76.77015800321665,78.83511375286714,0.0099654226058874,54.04285832113941,52.8838289750822,0.0091384368789669,1769.380467256395,64.14335405761148,0.0099926273166903,97.65580579970224,49.11452556864638,0.7808272756640051,0.1533020000736414
2020-12-21,57.52912665105444,55.20827565361681,82.96559047277357,70.8554980497734,0.0099657662063286,98.29318373989778,52.93010198452675,0.0091801815807575,1063.1082165657078,41.25326175427162,0.0099922409308145,54.67985477169266,54.079565944456085,0.7780670350022587,916.755765678698
2020-12-22,54.45856395352568,71.3221790670042,74.81549260107798,45.129711118482064,0.0099764765274656,75.4228647052352,63.972811274659605,112.41860617116374,904.319108996208,33.64806103295355,0.0099934333603045,0.0098004849583645,53.14709787644041,0.7753299924885656,187.9105684312778
2020-12-23,60.461437394931245,66.34398445436825,68.05286707555612,78.33314373795587,0.0099766960992838,54.68043309366924,47.012203182875545,0.0167757971779248,0.2574655525936499,23.119502764476827,0.0099927267283517,0.0098372448570622,51.979401656201645,0.772612162660401,0.026053077991593
2020-12-24,49.3368637946868,78.46627714764426,57.06866941320077,92.34916450242078,0.0099769012805576,100.96148081982436,42.03954363679029,155.98823056281245,0.2565762182925677,0.0096523071051873,0.0099917310757035,62.994775070359154,34.02653401600828,0.6821221300406016,0.0306371601669209
2020-12-25,79.4824326438239,77.52645955355378,84.13631722134421,70.23093106172041,0.0099771051330569,67.901182079047,49.07896099997803,0.0167697796436966,0.2556775744887153,0.0096705893656564,0.0099909905549693,63.22644569052183,65.03967932303868,0.6797548239160713,0.0259608366016324
2020-12-26,52.27863912689699,85.24016007761375,86.17523219984264,59.16483885810577,0.009977307650415,80.13507855891561,44.101813010341736,110.66042005965606,0.2547852161585198,32.764583832735994,0.009989848100164,0.0098847405990393,51.02056269568792,0.6773996378940516,0.0259162218121272
2020-12-27,90.40996510200289,99.74357441271192,83.20099175678736,59.14145356382475,64.85380737554979,87.20816126690478,65.17877880382306,151.52945094236964,0.2538990533083181,29.16772693087396,0.0099888228446418,55.38646851225181,36.91799646483869,0.6750607231361443,188.8651440131531
2020-12-28,69.2642844267246,86.69995392316555,90.24615302366468,94.2083172126178,67.84841887386195,99.65852214622362,77.23413115967537,106.10440965364498,1823.4360769103864,27.262869427924485,0.0099874149011976,0.009896196003407,96.6855044868601,4574.634248454261,185.39754555339204
2020-12-29,87.26811489690463,80.10794184475323,88.2593255454607,83.17454366412794,74.8343018158931,79.71663870807947,87.6677160967562,147.56653946768532,1599.089808911329,22.437003443506757,0.0099861438816087,0.0098948885988359,87.18232409140705,0.6704476237341359,162.43056969228934
2020-12-30,97.2251982757972,61.07853404744176,97.25751509276036,79.15259587509674,0.0099781035838375,73.73674420739724,86.55910700851524,2033.220845348328,597.5977035705973,25.457650747373226,0.0099875582438884,0.0099007458160727,43.67399374913189,0.5425051655038456,0.025739924288367
2020-12-31,93.14693155548258,63.05263204887123,71.43193600325871,78.5338514425128,0.0099782853296776,42.841431112164514,0.0101760395219449,0.0147479075686476,0.0137410303353789,20.602651798263786,0.0099934130340602,0.009906629037631,27.21141159398319,0.5406758784359267,0.0222921023622475
2021-01-01,67.0588347438074,79.06079911637167,85.51712676387483,99.5582295004705,0.00997845758315,42.83555303556844,101.11856026835216,0.315606981226964,539.7578109393776,0.0098320750578316,0.0099992076652665,81.28475136617945,39.89714661530021,0.282770090151055,0.0222306389031395
2021-01-02,83.0153512525667,98.99005223106816,97.57448139343664,62.73345251297909,0.0099786284371334,52.92770974958971,79.82263570554,109.06929608152596,0.1793281971225365,21.66640711351976,0.0100712544122907,57.530165822006325,35.0782744265963,0.2817930041962086,206.88023018803577
2021-01-03,90.9856759166456,78.74387121501118,95.52285250529388,64.73715037847292,0.0099788110938958,61.84682090505476,62.602459027047104,0.014745719897385,0.1787409188479312,26.637163989267123,0.0100651348093693,66.49801913201664,38.04970807541023,0.2808243876406478,221.51035828645595
2021-01-04,35.94724160809534,60.953522208082944,91.45851742813971,67.73910271235883,0.0099905048957443,61.94480094231055,68.6124986703652,76.71233705310819,481.0263050092767,27.670282805556795,37.21730525825397,79.44912232303864,40.05301715402106,0.2798683222172121,235.76398535186812
2021-01-05,72.87250615355555,64.57071056594361,85.41605468745273,65.75858436883559,76.92766940052469,60.76579692690929,49.4095718490538,81.17410557293228,355.1576748409296,25.737006844890903,35.204975899420745,81.48508642852026,37.17735869216652,0.278921922779669,223.3479476585105
2021-01-06,92.77938358642028,87.7514860497996,84.39872958084098,65.76842104283622,63.94052561650369,37.91537085374412,82.63655073254493,81.20882457574697,0.1769926854351627,24.788447610385376,49.25798657272448,51.7051359074032,41.14075681354837,0.2780176646701005,218.03789752975004
2021-01-07,84.74287577547685,70.57139205272884,77.96335163590075,76.74402506613475,0.0099908070328177,76.79055515046643,68.48516358987175,82.72137824720544,0.0135655629629304,36.7470635047757,54.250908433759705,53.72878736164719,43.15231086033923,2466.023141398682,170.67288472373488
2021-01-08,76.73415011287823,73.5640810182952,79.96084071623386,67.78852476583728,0.0099909061329277,61.76781388462626,40.262473881733456,73.88917661777505,0.0135559585165936,31.83251447504886,31.12400187153337,3724.774411372935,34.368027654713,0.2969632627032684,226.1558724600181
2021-01-09,79.7408515895097,85.61742286639284,81.95819758290915,71.78809207067427,0.0100025406641329,55.7425432492766,89.56948951115568,109.40025780508876,0.0135464696149906,28.89501029810213,46.15405758936123,54.57386427756537,44.24018450448971,0.2959696098359315,148.97568283871306
2021-01-10,83.7454233391986,83.57901723170009,90.95187689126024,95.2703447766307,0.0100025382602096,67.52451069536225,98.84790286322172,141.98140938761668,0.0135252784704145,17.964010040204958,62.6979533729731,0.0099288786489617,31.494545663146123,0.2949831864077551,221.10346480254975
2021-01-11,98.71992961855236,68.40466234991383,84.26206501462715,82.74918876174793,0.0100025362258922,38.730835941124006,77.10021306503367,90.2531060221702,0.0135165352918583,30.97061997121832,0.0103295932479349,46.6959856901957,40.39845437507989,0.2940406520411118,152.30045340621595
2021-01-12,99.60857596988266,71.39007541419306,78.1350594351534,71.79510435935609,84.53103319899422,41.72955537414754,70.20202496567838,88.80906902342213,0.0134957597195506,19.01159984570981,100.175787655165,45.73129423367565,41.43108717636191,0.0090985571058478,189.6096774481591
2021-01-13,76.80951617984192,69.32619495170204,71.11414620873609,56.84855525333925,97.60766449876226,58.59393370430186,62.3069409980458,81.43767952440537,0.2266396953067898,27.0578900799785,75.09456154445482,54.71303519967807,43.45422702415032,85.5743520975845,196.0040135155866
2021-01-14,98.63595252902206,75.31814579566685,62.08791997756075,73.2738584829637,78.48422719056904,81.41556920931448,45.50748870299535,0.009668394514448,339.6671650802249,17.06260785095833,102.08710979239513,0.0099479482913849,37.57108079666256,0.0091087794941231,184.62822218628904
2021-01-15,85.87017746941069,79.29756600906823,78.12169081595826,71.8194927811,0.0100514894892853,85.44952087330587,55.41978040422898,38.70813236050332,311.50302097042714,34.11818286528488,78.59631591781678,99.5389072637136,50.47907593154365,0.0091475636519124,122.78968525001062
2021-01-16,58.27462448103342,75.25098589928463,74.11970883792232,58.86445689511867,0.0100510029570812,54.64676655128938,52.46882882088337,56.18230158133313,0.1349967841107724,48.87779574949928,0.0101721528758727,86.65049826559617,35.671875436330595,0.0091875136733497,0.0219027323291728
2021-01-17,60.28879771189678,88.28784810206149,84.13374393813051,76.31296876960793,0.8991943644982441,50.69180710265922,61.38171558094926,63.96819515365129,0.0620504233664362,36.61134586338304,0.0101369743864389,74.74317471068733,35.70930654402124,0.0092250129814607,166.27968649246012
2021-01-18,71.2054661841103,63.16795510562529,72.10384180429577,89.35566280006385,0.0100182083909136,51.71012828874758,49.45815033342706,57.21622778736218,0.0618863264496739,41.77963129299428,100.3468542055196,50.85437027839721,41.70323745425269,69.46643033715206,203.1659631466369
2021-01-19,38.593032501562085,87.1986170778962,82.10882316880245,73.28640300230252,5360.552448003585,59.66009929911065,76.61027867101832,60.11793772089277,135.79129643422527,52.09596317411107,0.0101351532738373,75.82631620174155,37.76565460384469,0.0092989867627308,163.53051799362254
2021-01-20,76.23602558457112,75.17075385177469,64.06232864386034,67.79891357020834,58.91536043961823,48.8817317451359,66.4699371118501,77.56314230886231,0.0615613589630425,65.40727004785114,91.20839572982509,44.89620973729584,35.81504341524632,58.81306632743676,78.06897719508689
2021-01-21,84.19773984482191,68.1546477583654,72.8675450860139,69.80653632370345,0.0099856362367815,0.0099849182461229,44.27113836914546,61.0754369038976,0.0614004302822831,65.09891786645791,99.5910717690529,59.85785818670277,44.81317449063764,0.0093714585534612,50.0419661126974
2021-01-22,54.50828947657284,68.1546420950824,70.03237085398857,86.77420778009554,0.0099856527519556,67.89643746398386,46.50327291071679,69.94454278506426,140.8533043727029,63.69825850571934,42.82519646830359,83.79681112695721,47.84858751947802,93.93109520204648,94.28250614626398
2021-01-23,48.58657242847079,77.17157056250616,70.8810231260394,75.8112232666487,0.0099856698117494,1136.812741904987,45.27332556475078,38.91691220584673,0.0610813439846385,59.02841332342674,0.0099595842940234,59.852629212925976,36.92025519844247,0.009428534874396,51.98394268132546
2021-01-24,68.44967318746161,75.16746917583338,66.89987661540135,70.8451417366725,0.0099856873633156,760.4305887609789,51.16546419249612,0.0097490816509652,0.0609231410302737,64.45386339508708,51.79103878029132,74.81315821438496,39.92563213090798,0.0094635538126116,94.70093093077222
2021-01-25,75.43243954644869,63.138567000176096,87.01287615699935,70.8724554059761,0.0099857053961737,815.2670951392386,38.60149448882002,37.10116758774407,170.14465574105577,44.7625809689286,51.7922155972984,83.78881104966428,50.97784202137748,0.0094982252975,73.09607384481556
2021-01-26,62.56017161163002,81.48249330920535,79.00344939514233,73.89222939981633,70.89863968992353,912.5572431899928,0.0100541628671863,58.69702826317448,193.95122160659244,70.39279324874593,63.74567688708844,86.77945017979076,46.02286130676832,50.5225401332343,66.60958027438117
2021-01-27,84.44701592281825,79.27178127766553,82.99482060619962,73.87772543968866,0.009976045194643,625.4519680688777,43.22766118047216,50.94217962413309,0.0604545563913972,62.20719941190509,0.0099604772489891,68.82377913241264,51.072616288147984,0.0095665474392204,76.33253163577967
2021-01-28,44.72795313042343,79.26351041161777,65.98959385305396,82.9084795116645,59.79853746046132,1239.7226190561637,790.2787414115975,53.95665641561448,0.0672620623053008,74.00676512779758,89.64617427640208,84.78148414124776,49.56499834556451,84.48177505900368,53.61528986495967
2021-01-29,79.47559783485593,75.22259131145219,84.97843358671507,65.91571396378673,0.009956959373855,844.0160174046171,47.135021393273256,70.8998662387728,1249.2133419590818,56.00652020679817,50.80053322410373,44.88354526484106,108.13165415763336,72.2515228032939,48.923894057921885
2021-01-30,68.63706648217632,64.43904794791244,97.21965110138544,78.44800086452398,99.47087587744726,1006.7287847855498,63.172058314708224,61.24548752917087,722.4590655610009,75.34022771526274,55.78212763927336,83.7813506473008,94.70182525699272,0.0096664414754396,0.0096145603364543
2021-01-31,68.4133204324801,75.48196655658435,98.2138577439258,71.40396120899359,0.0099473495267524,883.9645690708537,884.2254948385083,51.4231277804147,0.1241860178899426,59.72198113985751,0.0099613158741154,99.67331309665737,100.8889824699054,0.0096990305233079,73.21936453884113
2021-02-01,99.90495168298256,68.05671340022481,82.17343327517521,78.59990466376307,0.0099476095598681,985.7502138132738,602.5693896431936,39.67893038851378,854.4349404843744,88.9938403882238,38.850058323038006,0.0096797258863506,107.24159508527428,0.0097307879044536,78.19309515062481
2021-02-02,48.77711649113461,78.96252548263458,72.25904875645344,82.98770922135643,0.0099478677063699,982.667253432681,700.8521767017627,61.563445343644375,814.9719033945798,84.17618001796228,40.84423921162095,1195.719583787832,100.50248249327696,0.2196012041795176,83.22957248071386
2021-02-03,43.81892856585932,89.04401749551494,78.9367035668807,66.43345898901092,67.64724337702916,1128.0329308358218,765.235544963329,52.68160504497852,0.1231321907571561,106.37186686051194,71.72958898609181,68.67506848721304,100.2056922073481,161.07096141717474,45.59953960466781
2021-02-04,41.85241921835299,74.69643392630068,78.95155509917042,55.59539416667372,0.0099484139595748,843.3931701000221,541.7848404683872,55.71651174457126,0.1227838883044089,66.67379979817767,70.68944026140218,1531.4623225294008,90.33765302590706,0.2183286084911324,72.93211579323058
2021-02-05,54.82609394796498,98.06258691721082,66.96256196817308,69.70954188654247,0.0099411484690908,708.0294187589827,782.5636124607214,43.818696727994165,636.6755165567166,72.66145222537776,63.68399848817095,1184.9687204968325,78.41952378247977,175.5006877326847,40.9350532137251
2021-02-06,57.86686139618313,72.75330115513712,82.96409466981245,83.40249260258177,79.46699334372778,1220.451354810589,769.2619866970849,41.86616731513237,0.1220955693016591,93.25450387200272,0.0099448968442687,0.2775107741629091,58.11100841250868,0.0175433255574793,44.93412389296649
2021-02-07,69.58765033626405,89.88939059389861,85.9595473845917,84.3840586851522,0.0099337525786515,1260.7749032009297,68.06230242590472,85.80574933773272,0.1217349366395209,100.10724470004465,44.72896781648305,0.2766721782172314,66.37004835809746,0.0175367742029237,63.633563564179816
